Time (s),Ankle Position (deg),Ankle Velocity (deg/s),Cable 1 Tension,Cable 2 Tension,Motor Position (rad),Motor Velocity (rad/s),Motor Torque (Nm),Motor Temperature (C)
6.3912538749864325,-0.0054931640625,0.0,2.0710623264312744,2.481245517730713,2.3561840057373047,0.120880126953125,-0.010989189147949219,66
6.419926209026016,-0.0054931640625,0.0,2.0710623264312744,2.481245517730713,2.3561840057373047,0.120880126953125,-0.010989189147949219,66
6.420746541989502,-0.0054931640625,0.0,2.0710623264312744,2.481245517730713,2.3561840057373047,0.120880126953125,-0.0036630630493164062,66
6.420786292001139,-0.0054931640625,0.0,2.038022041320801,2.496556520462036,2.3561840057373047,0.120880126953125,-0.0036630630493164062,66
6.450297333998606,-0.0054931640625,0.0,2.038022041320801,2.496556520462036,2.3561840057373047,0.120880126953125,-0.0036630630493164062,66
6.452131833997555,-0.0054931640625,0.0,2.038022041320801,2.496556520462036,2.3561840057373047,0.120880126953125,-0.0036630630493164062,66
6.452149584016297,-0.0054931640625,0.0,2.038022041320801,2.496556520462036,2.3561840057373047,0.120880126953125,-0.0036630630493164062,66
6.481079583987594,-0.0054931640625,0.0,2.055750846862793,2.486886501312256,2.3561840057373047,0.120880126953125,-0.0036630630493164062,66
6.481166917015798,-0.0054931640625,0.0,2.055750846862793,2.486886501312256,2.3561840057373047,0.120880126953125,-0.0036630630493164062,66
6.481176499975845,-0.0054931640625,0.0,2.055750846862793,2.486886501312256,2.3561840057373047,0.3626365661621094,-0.0036630630493164062,66
6.509658958995715,0.0,0.0,2.055750846862793,2.486886501312256,2.3561840057373047,0.3626365661621094,-0.0036630630493164062,66
6.511501249973662,0.0,0.0,2.055750846862793,2.486886501312256,2.3561840057373047,0.3626365661621094,-0.0036630630493164062,66
6.511552791984286,0.0,0.0,2.0436630249023438,2.490109920501709,2.3561840057373047,0.3626365661621094,-0.0036630630493164062,66
6.539995042025112,0.0,0.0,2.0436630249023438,2.490109920501709,2.3561840057373047,0.3626365661621094,-0.0036630630493164062,66
6.540610124997329,0.0,0.0,2.0436630249023438,2.490109920501709,2.3561840057373047,0.3626365661621094,-0.0036630630493164062,66
6.540635916986503,0.0,0.0,2.0436630249023438,2.490109920501709,2.3561840057373047,0.3626365661621094,-0.0036630630493164062,66
6.569871667015832,0.0,0.0,2.0541391372680664,2.4925272464752197,2.3561840057373047,0.3626365661621094,-0.0036630630493164062,66
6.572494334017392,-0.0054931640625,0.0,2.0541391372680664,2.4925272464752197,2.3561840057373047,0.3626365661621094,-0.0036630630493164062,66
6.572509124991484,-0.0054931640625,0.0,2.0541391372680664,2.4925272464752197,2.3561840057373047,0.3846168518066406,-0.01831531524658203,66
6.604369500011671,-0.0054931640625,0.0,2.0541391372680664,2.4925272464752197,2.3561840057373047,0.3846168518066406,-0.01831531524658203,66
6.60479266702896,-0.0054931640625,0.0,2.0541391372680664,2.4925272464752197,2.3561840057373047,0.23077011108398438,-0.0036630630493164062,66
6.604808459000196,-0.0054931640625,0.0,2.0565567016601562,2.4884979724884033,2.3561840057373047,0.23077011108398438,-0.0036630630493164062,66
6.631708749977406,-0.0054931640625,0.0,2.0565567016601562,2.4884979724884033,2.3561840057373047,0.23077011108398438,-0.0036630630493164062,66
6.6325098749948665,-0.0054931640625,0.0,2.0565567016601562,2.4884979724884033,2.3561840057373047,0.23077011108398438,-0.0036630630493164062,66
6.632532124989666,0.0,0.0,2.0565567016601562,2.4884979724884033,2.3561840057373047,0.23077011108398438,-0.0036630630493164062,66
6.661501666996628,0.0,0.0,2.058168649673462,2.490109920501709,2.3561840057373047,0.23077011108398438,-0.0036630630493164062,66
6.66164058400318,0.0,0.0,2.058168649673462,2.490109920501709,2.3561840057373047,0.23077011108398438,-0.0036630630493164062,66
6.661858499981463,0.0,0.0,2.058168649673462,2.490109920501709,2.3561840057373047,-0.14285659790039062,-0.0036630630493164062,66
