elapsed_time_s,stage_elapsed_time_s,stage_number,device_sample_time,commanded_motor_torque_nm,measured_motor_torque_nm,motor_position_rad,motor_velocity_rad_s,motor_temperature_c,encoder_raw,ankle_angle_deg,ankle_velocity_deg_s,loadcell1,loadcell2
3.2878162499982864,2.2808251249953173,2,87475.124184667,0.1,0.09890079498291016,5.946632385253906,-0.1868133544921875,65,416,0.0,0.0,-12.292742729187012,-2.899174213409424
3.28786641600891,2.280875291005941,2,87475.124395417,0.1,0.09890079498291016,5.946632385253906,-0.1868133544921875,65,416,0.0,0.0,-12.292742729187012,-2.899174213409424
3.2878953750041546,2.2809042500011856,2,87475.124456875,0.1,0.09890079498291016,5.946632385253906,-0.1868133544921875,65,416,0.0,0.0,-12.292742729187012,-2.899174213409424
3.318791625002632,2.311800499999663,2,87475.154426334,0.1,0.09890079498291016,5.946632385253906,-0.1868133544921875,65,416,0.0,0.0,-12.400117874145508,-2.926018238067627
3.318932333000703,2.3119412079977337,2,87475.154572875,0.1,0.09890079498291016,5.946632385253906,-0.1868133544921875,65,416,0.0,0.0,-12.400117874145508,-2.926018238067627
3.3189806250011316,2.3119894999981625,2,87475.154670667,0.1,0.09157466888427734,5.947013854980469,0.16483688354492188,65,416,0.0,0.0,-12.400117874145508,-2.926018238067627
3.349652040997171,2.342660915994202,2,87475.183956542,0.1,0.09157466888427734,5.947013854980469,0.16483688354492188,65,416,0.0,0.0,-12.400117874145508,-2.926018238067627
3.3804950830090092,2.37350395800604,2,87475.214772542,0.1,0.09157466888427734,5.946632385253906,-0.09889984130859375,65,416,0.0,0.0,-12.400117874145508,-2.926018238067627
3.3805540000030305,2.3735628750000615,2,87475.215102542,0.1,0.09157466888427734,5.946632385253906,-0.09889984130859375,65,416,0.0,0.0,-12.292742729187012,-3.1676135063171387
3.3805838330008555,2.3735927079978865,2,87475.215213584,0.1,0.09157466888427734,5.946632385253906,-0.09889984130859375,65,416,0.0,0.0,-12.292742729187012,-3.1676135063171387
