time_us,left_1,left_2,right_1,right_2,encoder_left,encoder_right,left_command_torque,right_command_torque,left_motor_position,left_motor_velocity,left_motor_torque,left_motor_temperature,left_motor_error,right_motor_position,right_motor_velocity,right_motor_torque,right_motor_temperature,right_motor_error
9537439,9.5969,-38.1127,-0.1533,-0.2823,2.0215,-62.3145,0.4931,0.0000,0.8799,-0.1209,0.4725,61,0,1.1889,0.0110,-0.0037,61,0
9539081,9.5969,-38.1127,-0.1533,-0.2823,2.0215,-62.3145,0.4935,0.0000,0.8799,-0.1209,0.4725,61,0,1.1889,0.0110,-0.0037,61,0
9540727,9.5969,-38.1127,-0.1533,-0.2823,2.0215,-62.3145,0.4939,0.0000,0.8799,-0.1209,0.4725,61,0,1.1889,0.0110,-0.0037,61,0
9542374,9.5969,-38.1127,-0.1533,-0.2823,2.0215,-62.3145,0.4943,0.0000,0.8799,-0.1209,0.4725,61,0,1.1889,0.0110,-0.0037,61,0
9544026,9.5969,-38.1127,-0.1533,-0.2823,2.0215,-62.3145,0.4947,0.0000,0.8799,-0.1209,0.4725,61,0,1.1889,0.0110,-0.0037,61,0
9545667,9.5969,-38.1127,-0.1533,-0.2823,2.0215,-62.3145,0.4951,0.0000,0.8799,-0.1209,0.4725,61,0,1.1889,0.0110,-0.0037,61,0
9547314,9.5969,-38.1127,-0.1533,-0.2823,2.0215,-62.3145,0.4954,0.0000,0.8799,0.0989,0.4872,61,0,1.1889,0.0110,-0.0037,61,0
9553987,9.1103,-37.8694,0.0900,0.2044,2.0215,-62.3145,0.4967,0.0000,0.8799,0.0989,0.4872,61,0,1.1889,0.0110,-0.0037,61,0
9555634,9.1103,-37.8694,0.0900,0.2044,2.0215,-62.3145,0.4970,0.0000,0.8799,0.2527,0.4799,61,0,1.1889,0.0110,-0.0037,61,0
9559798,9.1103,-37.8694,0.0900,0.2044,2.0215,-62.3145,0.4977,0.0000,0.8799,0.2527,0.4799,61,0,1.1889,0.0110,-0.0037,61,0
9561441,9.1103,-37.8694,0.0900,0.2044,2.0215,-62.3145,0.4979,0.0000,0.8799,0.0989,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
9565600,8.8669,-38.3560,0.0900,0.2044,2.0215,-62.3145,0.4985,0.0000,0.8799,-0.1429,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
9569760,8.8669,-38.3560,0.0900,0.2044,2.0215,-62.3145,0.4990,0.0000,0.8799,-0.1429,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
9571412,8.8669,-38.3560,0.0900,0.2044,2.0215,-62.3145,0.4991,0.0000,0.8799,-0.1429,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
9573054,8.8669,-38.3560,0.0900,0.2044,2.0215,-62.3145,0.4993,0.0000,0.8799,-0.1429,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
9574701,8.8669,-38.3560,0.0900,0.2044,2.0215,-62.3145,0.4994,0.0000,0.8799,-0.1648,0.4872,61,0,1.1889,0.0110,-0.0037,61,0
9581373,9.3536,-38.3560,0.3334,0.2044,2.0215,-62.3145,0.4998,0.0000,0.8799,0.0989,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
9585538,9.3536,-38.3560,0.3334,0.2044,2.0215,-62.3145,0.4999,0.0000,0.8799,0.0989,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
9587181,9.3536,-38.3560,0.3334,0.2044,2.0215,-62.3145,0.5000,0.0000,0.8799,-0.0549,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
9590040,9.3536,-38.3560,0.3334,0.2044,2.0215,-62.3145,0.5000,0.0000,0.8799,0.1868,0.4872,61,0,1.1889,0.0110,-0.0037,61,0
9594200,8.6236,-36.8961,0.0900,0.6911,2.0215,-62.3145,0.5000,0.0000,0.8799,-0.0110,0.4872,61,0,1.1889,0.0110,-0.0037,61,0
9597152,8.6236,-36.8961,0.0900,0.6911,2.0215,-62.3145,0.4999,0.0000,0.8799,0.1429,0.4872,61,0,1.1889,0.0110,-0.0037,61,0
9600007,8.6236,-36.8961,0.0900,0.6911,2.0215,-62.3145,0.4998,0.0000,0.8799,-0.1648,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
9604170,8.8669,-37.8694,0.3334,-0.5256,2.0215,-62.3145,0.4995,0.0000,0.8799,-0.1648,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
9605520,8.8669,-37.8694,0.3334,-0.5256,2.0215,-62.3145,0.4994,0.0000,0.8803,0.3407,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
9607517,8.8669,-37.8694,0.3334,-0.5256,2.0215,-62.3145,0.4993,0.0000,0.8799,-0.1868,0.4872,61,0,1.1889,0.0110,-0.0037,61,0
9611663,8.8669,-37.8694,0.3334,-0.5256,2.0215,-62.3145,0.4989,0.0000,0.8799,0.1648,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
9614524,9.5969,-37.6260,0.5767,0.2044,2.0215,-62.3145,0.4986,0.0000,0.8799,0.1648,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
9616171,9.5969,-37.6260,0.5767,0.2044,2.0215,-62.3145,0.4984,0.0000,0.8799,0.0110,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
9619121,9.5969,-37.6260,0.5767,0.2044,2.0215,-62.3145,0.4980,0.0000,0.8799,0.0110,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
9620764,9.5969,-37.6260,0.5767,0.2044,2.0215,-62.3145,0.4977,0.0000,0.8799,0.0110,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
9622411,9.5969,-37.6260,0.5767,0.2044,2.0215,-62.3145,0.4975,0.0000,0.8799,0.0110,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
9624057,9.5969,-37.6260,0.5767,0.2044,2.0215,-62.3145,0.4972,0.0000,0.8799,0.0110,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
9625704,9.5969,-37.6260,0.5767,0.2044,2.0215,-62.3145,0.4969,0.0000,0.8803,0.4725,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
9628568,9.5969,-38.3560,-0.1533,1.1777,2.0215,-62.3145,0.4964,0.0000,0.8803,0.4725,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
9630211,9.5969,-38.3560,-0.1533,1.1777,2.0215,-62.3145,0.4961,0.0000,0.8799,-0.0549,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
9633157,9.5969,-38.3560,-0.1533,1.1777,2.0215,-62.3145,0.4955,0.0000,0.8799,-0.0769,0.4872,61,0,1.1889,0.0110,-0.0037,61,0
9636017,9.5969,-38.3560,-0.1533,1.1777,2.0215,-62.3145,0.4949,0.0000,0.8799,-0.0769,0.4872,61,0,1.1889,0.0110,-0.0037,61,0
9637670,9.5969,-38.3560,-0.1533,1.1777,2.0215,-62.3145,0.4945,0.0000,0.8799,-0.0769,0.4872,61,0,1.1889,0.0110,-0.0037,61,0
9639311,9.5969,-38.3560,-0.1533,1.1777,2.0215,-62.3145,0.4941,0.0000,0.8799,-0.1648,0.4872,61,0,1.1889,0.0110,-0.0037,61,0
9643471,9.8402,-37.8694,0.3334,0.4477,2.0215,-62.3145,0.4931,0.0000,0.8799,-0.1648,0.4872,61,0,1.1889,0.0110,-0.0037,61,0
9645117,9.8402,-37.8694,0.3334,0.4477,2.0215,-62.3145,0.4926,0.0000,0.8799,-0.2308,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
9650582,9.8402,-37.8694,0.3334,0.4477,2.0215,-62.3145,0.4911,0.0000,0.8799,-0.2308,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
9652224,9.8402,-37.8694,0.3334,0.4477,2.0215,-62.3145,0.4906,0.0000,0.8799,-0.2308,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
9653871,9.3536,-38.1127,0.3334,-0.0389,2.0215,-62.3145,0.4901,0.0000,0.8799,-0.2308,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
9655517,9.3536,-38.1127,0.3334,-0.0389,2.0215,-62.3145,0.4896,0.0000,0.8799,-0.2308,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
9657169,9.3536,-38.1127,0.3334,-0.0389,2.0215,-62.3145,0.4890,0.0000,0.8799,-0.2088,0.4872,61,0,1.1889,0.0110,-0.0037,61,0
9666350,9.8402,-37.3827,0.3334,0.9344,2.0215,-62.3145,0.4858,0.0000,0.8799,-0.2088,0.4872,61,0,1.1889,0.0110,-0.0037,61,0
9667997,9.8402,-37.3827,0.3334,0.9344,2.0215,-62.3145,0.4852,0.0000,0.8799,0.1209,0.4872,61,0,1.1889,0.0110,-0.0037,61,0
9670857,9.8402,-37.3827,0.3334,0.9344,2.0215,-62.3145,0.4841,0.0000,0.8799,0.1209,0.4872,61,0,1.1889,0.0110,-0.0037,61,0
9672509,9.8402,-37.3827,0.3334,0.9344,2.0215,-62.3145,0.4834,0.0000,0.8799,0.1209,0.4872,61,0,1.1889,0.0110,-0.0037,61,0
9674151,9.8402,-37.3827,0.3334,0.9344,2.0215,-62.3145,0.4828,0.0000,0.8799,-0.1429,0.4799,61,0,1.1889,0.0110,-0.0037,61,0
9677097,9.8402,-37.3827,0.3334,0.9344,2.0215,-62.3145,0.4815,0.0000,0.8799,-0.1429,0.4799,61,0,1.1889,0.0110,-0.0037,61,0
9678744,9.8402,-37.3827,0.3334,0.9344,2.0215,-62.3145,0.4808,0.0000,0.8799,0.1868,0.4799,61,0,1.1889,0.0110,-0.0037,61,0
9681609,9.8402,-37.3827,0.3334,0.9344,2.0215,-62.3145,0.4796,0.0000,0.8799,0.0330,0.4725,61,0,1.1889,0.0110,-0.0037,61,0
9685764,10.0836,-38.3560,-0.1533,0.4477,2.0215,-62.3145,0.4777,0.0000,0.8799,0.0330,0.4725,61,0,1.1889,0.0110,-0.0037,61,0
9687411,10.0836,-38.3560,-0.1533,0.4477,2.0215,-62.3145,0.4769,0.0000,0.8799,-0.4286,0.4799,61,0,1.1889,0.0110,-0.0037,61,0
9690357,10.0836,-38.3560,-0.1533,0.4477,2.0215,-62.3145,0.4755,0.0000,0.8799,-0.1209,0.4725,61,0,1.1889,0.0110,-0.0037,61,0
9694517,9.5969,-37.8694,0.0900,0.2044,2.0215,-62.3145,0.4735,0.0000,0.8799,-0.1209,0.4725,61,0,1.1889,0.0110,-0.0037,61,0
9696169,9.5969,-37.8694,0.0900,0.2044,2.0215,-62.3145,0.4726,0.0000,0.8799,-0.1209,0.4725,61,0,1.1889,0.0110,-0.0037,61,0
9697811,9.5969,-37.8694,0.0900,0.2044,2.0215,-62.3145,0.4718,0.0000,0.8799,-0.1209,0.4725,61,0,1.1889,0.0110,-0.0037,61,0
9699457,9.5969,-37.8694,0.0900,0.2044,2.0215,-62.3145,0.4709,0.0000,0.8799,-0.0769,0.4725,61,0,1.1889,0.0110,-0.0037,61,0
9708644,9.5969,-37.8694,0.0900,0.2044,2.0215,-62.3145,0.4659,0.0000,0.8799,-0.0769,0.4725,61,0,1.1889,0.0110,-0.0037,61,0
9712605,9.3536,-37.3827,0.0900,-0.2823,2.0215,-62.3145,0.4636,0.0000,0.8799,-0.0769,0.4725,61,0,1.1889,0.0110,-0.0037,61,0
9713928,9.3536,-37.3827,0.0900,-0.2823,2.0215,-62.3145,0.4628,0.0000,0.8799,-0.1209,0.4579,61,0,1.1889,0.0110,-0.0037,61,0
9715811,9.1103,-37.6260,-0.3966,0.2044,2.0215,-62.3145,0.4617,0.0000,0.8799,-0.1209,0.4579,61,0,1.1889,0.0110,-0.0037,61,0
9717458,9.1103,-37.6260,-0.3966,0.2044,2.0215,-62.3145,0.4607,0.0000,0.8799,-0.1209,0.4579,61,0,1.1889,0.0110,-0.0037,61,0
9719118,9.1103,-37.6260,-0.3966,0.2044,2.0215,-62.3145,0.4596,0.0000,0.8799,0.0330,0.4652,61,0,1.1889,0.0110,-0.0037,61,0
9721965,9.1103,-37.6260,-0.3966,0.2044,2.0215,-62.3145,0.4579,0.0000,0.8799,-0.4066,0.4579,61,0,1.1889,0.0110,-0.0037,61,0
9727424,9.8402,-37.1394,0.0900,0.9344,2.0215,-62.3145,0.4543,0.0000,0.8799,-0.4066,0.4579,61,0,1.1889,0.0110,-0.0037,61,0
9729071,9.8402,-37.1394,0.0900,0.9344,2.0215,-62.3145,0.4533,0.0000,0.8799,0.0769,0.4579,61,0,1.1889,0.0110,-0.0037,61,0
9734449,9.3536,-37.3827,0.0900,-0.2823,2.0215,-62.3145,0.4496,0.0000,0.8799,-0.0110,0.4432,61,0,1.1889,0.0110,-0.0037,61,0
9738605,9.3536,-37.3827,0.0900,-0.2823,2.0215,-62.3145,0.4467,0.0000,0.8799,0.3407,0.4505,61,0,1.1889,0.0110,-0.0037,61,0
9741551,9.3536,-37.3827,0.0900,-0.2823,2.0215,-62.3145,0.4446,0.0000,0.8799,0.3407,0.4359,61,0,1.1889,0.0110,-0.0037,61,0
9744411,9.3536,-37.3827,0.0900,-0.2823,2.0215,-62.3145,0.4426,0.0000,0.8799,0.3407,0.4359,61,0,1.1889,0.0110,-0.0037,61,0
9746063,9.3536,-37.3827,0.0900,-0.2823,2.0215,-62.3145,0.4414,0.0000,0.8799,-0.0549,0.4359,61,0,1.1889,0.0110,-0.0037,61,0
9750218,9.8402,-37.1394,-0.1533,-0.2823,2.0215,-62.3145,0.4382,0.0000,0.8799,0.0110,0.4359,61,0,1.1889,0.0110,-0.0037,61,0
9753164,9.8402,-37.1394,-0.1533,-0.2823,2.0215,-62.3145,0.4360,0.0000,0.8799,0.1868,0.4286,61,0,1.1889,0.0110,-0.0037,61,0
9756024,9.8402,-37.1394,-0.1533,-0.2823,2.0215,-62.3145,0.4338,0.0000,0.8799,0.1868,0.4286,61,0,1.1889,0.0110,-0.0037,61,0
9757676,9.8402,-37.1394,-0.1533,-0.2823,2.0215,-62.3145,0.4325,0.0000,0.8799,0.1868,0.4286,61,0,1.1889,0.0110,-0.0037,61,0
9759318,9.8402,-37.1394,-0.1533,-0.2823,2.0215,-62.3145,0.4312,0.0000,0.8799,-0.0549,0.4286,61,0,1.1889,0.0110,-0.0037,61,0
9764778,9.1103,-37.1394,0.0900,0.4477,2.0215,-62.3145,0.4268,0.0000,0.8799,0.1868,0.4212,61,0,1.1889,0.0110,-0.0037,61,0
9767638,9.1103,-37.1394,0.0900,0.4477,2.0215,-62.3145,0.4244,0.0000,0.8799,-0.0110,0.4286,61,0,1.1889,0.0110,-0.0037,61,0
9770589,9.1103,-37.1394,0.0900,0.4477,2.0215,-62.3145,0.4220,0.0000,0.8795,-0.2967,0.4212,61,0,1.1889,0.0110,-0.0037,61,0
9773445,9.3536,-37.6260,0.0900,-1.0122,2.0215,-62.3145,0.4195,0.0000,0.8799,0.1429,0.4212,61,0,1.1889,0.0110,-0.0037,61,0
9776391,9.3536,-37.6260,0.0900,-1.0122,2.0215,-62.3145,0.4170,0.0000,0.8799,-0.0989,0.4212,61,0,1.1889,0.0110,-0.0037,61,0
9779251,9.3536,-37.6260,0.0900,-1.0122,2.0215,-62.3145,0.4145,0.0000,0.8795,-0.3407,0.4066,61,0,1.1889,0.0110,-0.0037,61,0
9782198,9.3536,-37.6260,0.0900,-1.0122,2.0215,-62.3145,0.4119,0.0000,0.8795,-0.3407,0.4066,61,0,1.1889,0.0110,-0.0037,61,0
9783849,9.3536,-37.6260,0.0900,-1.0122,2.0215,-62.3145,0.4104,0.0000,0.8799,0.2747,0.4139,61,0,1.1889,0.0110,-0.0037,61,0
9788004,9.8402,-38.3560,0.3334,0.2044,2.0215,-62.3145,0.4067,0.0000,0.8799,0.2747,0.4139,61,0,1.1889,0.0110,-0.0037,61,0
9789651,9.8402,-38.3560,0.3334,0.2044,2.0215,-62.3145,0.4051,0.0000,0.8799,0.2747,0.4139,61,0,1.1889,0.0110,-0.0037,61,0
9791298,9.8402,-38.3560,0.3334,0.2044,2.0215,-62.3145,0.4036,0.0000,0.8799,0.2747,0.4139,61,0,1.1889,0.0110,-0.0037,61,0
9792949,9.8402,-38.3560,0.3334,0.2044,2.0215,-62.3145,0.4021,0.0000,0.8799,0.2747,0.4139,61,0,1.1889,0.0110,-0.0037,61,0
9794591,9.8402,-38.3560,0.3334,0.2044,2.0215,-62.3145,0.4006,0.0000,0.8799,-0.0769,0.3993,61,0,1.1889,0.0110,-0.0037,61,0
9798751,9.8402,-38.3560,0.3334,0.2044,2.0215,-62.3145,0.3966,0.0000,0.8799,-0.0769,0.3993,61,0,1.1889,0.0110,-0.0037,61,0
9800398,9.8402,-38.3560,0.3334,0.2044,2.0215,-62.3145,0.3950,0.0000,0.8799,-0.0769,0.3993,61,0,1.1889,0.0110,-0.0037,61,0
9802050,8.8669,-37.6260,0.3334,0.4477,2.0215,-62.3145,0.3934,0.0000,0.8799,-0.0549,0.4066,61,0,1.1889,0.0110,-0.0037,61,0
9804904,8.8669,-37.6260,0.3334,0.4477,2.0215,-62.3145,0.3906,0.0000,0.8795,-0.3407,0.3993,61,0,1.1889,0.0110,-0.0037,61,0
9811578,8.8669,-37.6260,0.3334,0.4477,2.0215,-62.3145,0.3840,0.0000,0.8795,-0.3407,0.3993,61,0,1.1889,0.0110,-0.0037,61,0
9814447,8.8669,-37.6260,0.0900,0.2044,2.0215,-62.3145,0.3811,0.0000,0.8795,-0.3407,0.3993,61,0,1.1889,0.0110,-0.0037,61,0
9815761,8.8669,-37.6260,0.0900,0.2044,2.0215,-62.3145,0.3798,0.0000,0.8795,0.0330,0.3846,61,0,1.1889,0.0110,-0.0037,61,0
9819074,8.8669,-37.6260,0.0900,0.2044,2.0215,-62.3145,0.3764,0.0000,0.8795,-0.1429,0.3919,61,0,1.1889,0.0110,-0.0037,61,0
9821934,8.8669,-37.6260,0.0900,0.2044,2.0215,-62.3145,0.3734,0.0000,0.8795,-0.1429,0.3919,61,0,1.1889,0.0110,-0.0037,61,0
9823582,9.3536,-37.3827,0.3334,0.4477,2.0215,-62.3145,0.3717,0.0000,0.8795,-0.1429,0.3919,61,0,1.1889,0.0110,-0.0037,61,0
9825234,9.3536,-37.3827,0.3334,0.4477,2.0215,-62.3145,0.3699,0.0000,0.8795,-0.0110,0.3773,61,0,1.1889,0.0110,-0.0037,61,0
9829388,9.3536,-37.3827,0.3334,0.4477,2.0215,-62.3145,0.3655,0.0000,0.8795,-0.0110,0.3773,61,0,1.1889,0.0110,-0.0037,61,0
9831035,9.3536,-37.3827,0.3334,0.4477,2.0215,-62.3145,0.3637,0.0000,0.8795,0.1429,0.3773,61,0,1.1889,0.0110,-0.0037,61,0
9833981,9.3536,-37.3827,0.3334,0.4477,2.0215,-62.3145,0.3606,0.0000,0.8795,0.1429,0.3773,61,0,1.1889,0.0110,-0.0037,61,0
9836008,9.3536,-37.3827,0.3334,0.4477,2.0215,-62.3145,0.3583,0.0000,0.8795,0.1429,0.3773,61,0,1.1889,0.0110,-0.0037,61,0
9837274,9.3536,-37.3827,0.3334,0.4477,2.0215,-62.3145,0.3569,0.0000,0.8795,0.1429,0.3773,61,0,1.1889,0.0110,-0.0037,61,0
9838921,9.3536,-37.3827,0.3334,0.4477,2.1094,-62.3145,0.3551,0.0000,0.8795,0.0769,0.3773,61,0,1.1889,0.0110,-0.0037,61,0
9841781,9.1103,-36.8961,-0.6400,0.9344,2.0215,-62.3145,0.3520,0.0000,0.8795,0.0769,0.3773,61,0,1.1889,0.0110,-0.0037,61,0
9843428,9.1103,-36.8961,-0.6400,0.9344,2.0215,-62.3145,0.3501,0.0000,0.8795,0.0769,0.3773,61,0,1.1889,0.0110,-0.0037,61,0
9845080,9.1103,-36.8961,-0.6400,0.9344,2.0215,-62.3145,0.3483,0.0000,0.8795,0.0769,0.3773,61,0,1.1889,0.0110,-0.0037,61,0
9846721,9.1103,-36.8961,-0.6400,0.9344,2.0215,-62.3145,0.3464,0.0000,0.8795,0.0769,0.3773,61,0,1.1889,0.0110,-0.0037,61,0
9848368,9.1103,-36.8961,-0.6400,0.9344,2.0215,-62.3145,0.3445,0.0000,0.8795,0.2527,0.3700,61,0,1.1889,0.0110,-0.0037,61,0
9851314,9.1103,-36.8961,-0.6400,0.9344,2.0215,-62.3145,0.3412,0.0000,0.8791,0.0549,0.3553,61,0,1.1889,0.0110,-0.0037,61,0
9859206,8.8669,-37.8694,-0.8833,-0.2823,2.0215,-62.3145,0.3320,0.0000,0.8787,-0.1429,0.3407,61,0,1.1889,0.0110,-0.0037,61,0
9862148,8.8669,-37.8694,-0.8833,-0.2823,2.0215,-62.3145,0.3285,0.0000,0.8787,-0.1429,0.3407,61,0,1.1889,0.0110,-0.0037,61,0
9863795,9.1103,-38.1127,0.5767,-0.2823,2.0215,-62.3145,0.3266,0.0000,0.8787,0.0330,0.3407,61,0,1.1889,0.0110,-0.0037,61,0
9866654,9.1103,-38.1127,0.5767,-0.2823,2.0215,-62.3145,0.3232,0.0000,0.8783,-0.3187,0.3260,61,0,1.1889,0.0110,-0.0037,61,0
9872119,8.8669,-36.8961,0.0900,-0.0389,2.0215,-62.3145,0.3166,0.0000,0.8780,-0.0769,0.3187,61,0,1.1889,0.0110,-0.0037,61,0
9874975,8.8669,-36.8961,0.0900,-0.0389,2.1094,-62.3145,0.3131,0.0000,0.8780,-0.0769,0.3187,61,0,1.1889,0.0110,-0.0037,61,0
9876622,8.8669,-36.8961,0.0900,-0.0389,2.0215,-62.3145,0.3111,0.0000,0.8776,-0.1648,0.3114,61,0,1.1889,0.0110,-0.0037,61,0
9880782,8.8669,-38.1127,-0.1533,-0.2823,2.0215,-62.3145,0.3059,0.0000,0.8772,-0.1209,0.3114,61,0,1.1889,0.0110,-0.0037,61,0
9883732,8.8669,-38.1127,-0.1533,-0.2823,2.0215,-62.3145,0.3022,0.0000,0.8772,-0.1429,0.3040,61,0,1.1889,0.0110,-0.0037,61,0
9886588,8.8669,-38.1127,-0.1533,-0.2823,2.0215,-62.3145,0.2986,0.0000,0.8772,-0.1429,0.3040,61,0,1.1889,0.0110,-0.0037,61,0
9888235,9.5969,-37.6260,0.0900,0.6911,2.0215,-62.3145,0.2966,0.0000,0.8768,-0.1868,0.3040,61,0,1.1889,0.0110,-0.0037,61,0
9891181,9.5969,-37.6260,0.0900,0.6911,2.0215,-62.3145,0.2928,0.0000,0.8768,-0.1868,0.3040,61,0,1.1889,0.0110,-0.0037,61,0
9892833,9.5969,-37.6260,0.0900,0.6911,2.0215,-62.3145,0.2907,0.0000,0.8768,-0.1868,0.3040,61,0,1.1889,0.0110,-0.0037,61,0
9894475,9.5969,-37.6260,0.0900,0.6911,2.0215,-62.3145,0.2886,0.0000,0.8753,-0.2308,0.2821,61,0,1.1889,0.0110,-0.0037,61,0
9901148,9.8402,-37.6260,0.0900,0.4477,2.0215,-62.3145,0.2800,0.0000,0.8753,-0.2308,0.2821,61,0,1.1889,0.0110,-0.0037,61,0
9902795,9.8402,-37.6260,0.0900,0.4477,2.0215,-62.3145,0.2779,0.0000,0.8742,-0.3187,0.2821,61,0,1.1889,0.0110,-0.0037,61,0
9905659,9.8402,-37.6260,0.0900,0.4477,2.1094,-62.3145,0.2741,0.0000,0.8742,-0.3187,0.2821,61,0,1.1889,0.0110,-0.0037,61,0
9907302,9.8402,-37.6260,0.0900,0.4477,2.0215,-62.3145,0.2719,0.0000,0.8738,-0.1868,0.2821,61,0,1.1889,0.0110,-0.0037,61,0
9910248,9.8402,-37.6260,0.0900,0.4477,2.0215,-62.3145,0.2680,0.0000,0.8734,-0.1429,0.2674,61,0,1.1889,0.0110,-0.0037,61,0
9913108,8.6236,-37.3827,0.0900,-0.2823,2.0215,-62.3145,0.2642,0.0000,0.8734,-0.1429,0.2674,61,0,1.1889,0.0110,-0.0037,61,0
9917112,8.6236,-37.3827,0.0900,-0.2823,2.1094,-62.3145,0.2589,0.0000,0.8734,-0.1429,0.2674,61,0,1.1889,0.0110,-0.0037,61,0
9918473,8.6236,-37.3827,0.0900,-0.2823,2.0215,-62.3145,0.2570,0.0000,0.8734,-0.1429,0.2674,61,0,1.1889,0.0110,-0.0037,61,0
9919119,8.6236,-37.3827,0.0900,-0.2823,2.0215,-62.3145,0.2562,0.0000,0.8734,-0.1429,0.2674,61,0,1.1889,0.0110,-0.0037,61,0
9920696,8.8669,-37.3827,-0.1533,0.4477,2.0215,-62.3145,0.2540,0.0000,0.8734,-0.1429,0.2674,61,0,1.1889,0.0110,-0.0037,61,0
9922342,8.8669,-37.3827,-0.1533,0.4477,2.0215,-62.3145,0.2518,0.0000,0.8734,-0.1429,0.2674,61,0,1.1889,0.0110,-0.0037,61,0
9924003,8.8669,-37.3827,-0.1533,0.4477,2.0215,-62.3145,0.2496,0.0000,0.8726,-0.4506,0.2674,61,0,1.1889,0.0110,-0.0037,61,0
9928149,8.8669,-36.8961,-0.1533,0.4477,2.0215,-62.3145,0.2439,0.0000,0.8726,-0.4506,0.2674,61,0,1.1889,0.0110,-0.0037,61,0
9929796,8.8669,-36.8961,-0.1533,0.4477,2.0215,-62.3145,0.2416,0.0000,0.8726,-0.4506,0.2674,61,0,1.1889,0.0110,-0.0037,61,0
9931442,8.8669,-36.8961,-0.1533,0.4477,2.0215,-62.3145,0.2394,0.0000,0.8719,-0.4506,0.2601,61,0,1.1889,0.0110,-0.0037,61,0
9935607,8.8669,-36.8961,-0.1533,0.4477,2.0215,-62.3145,0.2336,0.0000,0.8719,-0.4506,0.2601,61,0,1.1889,0.0110,-0.0037,61,0
9937249,8.8669,-36.8961,-0.1533,0.4477,2.0215,-62.3145,0.2313,0.0000,0.8692,-0.2308,0.2308,61,0,1.1889,0.0110,-0.0037,61,0
9946435,9.1103,-37.3827,-0.3966,0.2044,2.0215,-62.3145,0.2184,0.0000,0.8677,-0.1868,0.2234,61,0,1.1889,0.0110,-0.0037,61,0
9949382,9.1103,-37.3827,-0.3966,0.2044,2.0215,-62.3145,0.2143,0.0000,0.8677,-0.1868,0.2234,61,0,1.1889,0.0110,-0.0037,61,0
9951034,9.1103,-37.3827,-0.3966,0.2044,2.0215,-62.3145,0.2119,0.0000,0.8677,-0.1868,0.2234,61,0,1.1889,0.0110,-0.0037,61,0
9952676,9.1103,-37.3827,-0.3966,0.2044,2.0215,-62.3145,0.2096,0.0000,0.8673,0.0549,0.2234,61,0,1.1889,0.0110,-0.0037,61,0
9955535,9.1103,-37.3827,-0.3966,0.2044,2.0215,-62.3145,0.2055,0.0000,0.8673,0.0549,0.2234,61,0,1.1889,0.0110,-0.0037,61,0
9957183,9.1103,-37.3827,-0.3966,0.2044,2.0215,-62.3145,0.2031,0.0000,0.8673,0.0549,0.2234,61,0,1.1889,0.0110,-0.0037,61,0
9958834,9.1103,-37.3827,-0.3966,0.2044,2.0215,-62.3145,0.2007,0.0000,0.8673,0.0549,0.2234,61,0,1.1889,0.0110,-0.0037,61,0
9960476,9.1103,-37.3827,-0.3966,0.2044,2.0215,-62.3145,0.1984,0.0000,0.8669,-0.3187,0.2088,61,0,1.1889,0.0110,-0.0037,61,0
9964635,9.1103,-37.3827,0.3334,0.9344,2.0215,-62.3145,0.1924,0.0000,0.8669,-0.3187,0.2088,61,0,1.1889,0.0110,-0.0037,61,0
9966283,9.1103,-37.3827,0.3334,0.9344,2.0215,-62.3145,0.1900,0.0000,0.8669,-0.0549,0.2015,61,0,1.1889,0.0110,-0.0037,61,0
9971747,9.1103,-37.3827,0.3334,0.9344,2.0215,-62.3145,0.1820,0.0000,0.8669,-0.0549,0.2015,61,0,1.1889,0.0110,-0.0037,61,0
9973389,9.8402,-37.3827,0.0900,-0.0389,2.0215,-62.3145,0.1796,0.0000,0.8669,-0.0549,0.2015,61,0,1.1889,0.0110,-0.0037,61,0
